#Time	CPU	LCD	Wifi	threeg	total	time_in_ms
2010-05-31T20:08:30	286.2333463103875	287.9606	38.55400085449219 0.0	612.7479471648796	1275361710836
2010-05-31T20:08:31	433.88	287.9606	38.55400085449219 0.0	760.3946008544922	1275361711837
2010-05-31T20:08:32	111.64128712871286	287.9606	38.55400085449219 0.0	438.15588798320505	1275361712836
2010-05-31T20:08:33	155.31363636363636	287.9606	38.55400085449219 0.0	481.82823721812855	1275361713836
2010-05-31T20:08:34	202.9841584158416	287.9606	38.55400085449219 0.0	529.4987592703337	1275361714837
2010-05-31T20:08:35	172.78407079646018	287.9606	38.55400085449219 0.0	499.2986716509524	1275361715837
2010-05-31T20:08:36	259.3305747126437	287.9606	38.55400085449219 0.0	585.8451755671358	1275361716837
2010-05-31T20:08:37	144.95939393939395	287.9606	724.012939453125 0.0	1156.9329333925189	1275361717835
2010-05-31T20:08:38	194.76330000000002	287.9606	723.989013671875 0.0	1206.712913671875	1275361718837
2010-05-31T20:08:39	229.9564	287.9606	724.04931640625 0.0	1241.96631640625	1275361719837
2010-05-31T20:08:40	107.56907407407408	287.9606	723.1090698242188 0.0	1118.638743898293	1275361720837
2010-05-31T20:08:41	259.9815217391304	287.9606	720.0 0.0	1267.9421217391305	1275361721837
2010-05-31T20:08:42	192.8349504950495	287.9606	724.0169677734375 0.0	1204.812518268487	1275361722838
2010-05-31T20:08:43	195.246	287.9606	724.0169677734375 0.0	1207.2235677734375	1275361723839
2010-05-31T20:08:44	144.95939393939395	287.9606	720.0 0.0	1152.9199939393939	1275361724838
2010-05-31T20:08:45	399.8501960784314	287.9606	724.219482421875 0.0	1412.0302785003064	1275361725840
2010-05-31T20:08:46	181.0957	287.9606	724.0169677734375 0.0	1193.0732677734375	1275361726840
2010-05-31T20:08:47	334.0876	287.9606	724.012939453125 0.0	1346.061139453125	1275361727894
2010-05-31T20:08:48	126.42530000000001	287.9606	720.0 0.0	1134.3859	1275361728894
2010-05-31T20:08:49	159.0042574257426	287.9606	723.9575805664063 0.0	1170.9224379921488	1275361729894
2010-05-31T20:08:50	172.57070707070707	287.9606	724.0250244140625 0.0	1184.5563314847695	1275361730894
2010-05-31T20:08:51	255.9892	287.9606	724.0169677734375 0.0	1267.9667677734374	1275361731895
2010-05-31T20:08:52	109.3408	287.9606	720.0 0.0	1117.3014	1275361732895
2010-05-31T20:08:53	170.845	287.9606	723.9811401367188 0.0	1182.786740136719	1275361733896
2010-05-31T20:08:54	174.2619	287.9606	724.012939453125 0.0	1186.2354394531249	1275361734896
2010-05-31T20:08:55	203.9236	287.9606	724.012939453125 0.0	1215.897139453125	1275361735935
2010-05-31T20:08:56	87.95980198019802	287.9606	720.0 0.0	1095.920401980198	1275361736931
2010-05-31T20:08:57	174.2619	287.9606	723.9811401367188 0.0	1186.2036401367186	1275361737931
2010-05-31T20:08:58	229.9564	287.9606	724.0169677734375 0.0	1241.9339677734374	1275361738932
2010-05-31T20:08:59	227.89656565656566	287.9606	724.012939453125 0.0	1239.8701051096907	1275361739933
2010-05-31T20:09:00	115.98772277227722	287.9606	720.65869140625 0.0	1124.6070141785272	1275361740947
2010-05-31T20:09:01	235.7661	287.9606	723.3341674804688 0.0	1247.0608674804687	1275361741934
2010-05-31T20:09:02	162.38732673267327	287.9606	724.0169677734375 0.0	1174.3648945061109	1275361742934
2010-05-31T20:09:03	218.89441441441443	287.9606	724.012939453125 0.0	1230.8679538675394	1275361743934
2010-05-31T20:09:04	182.4268181818182	287.9606	724.04931640625 0.0	1194.4367345880682	1275361744935
2010-05-31T20:09:05	123.0084	287.9606	720.0 0.0	1130.969	1275361745935
2010-05-31T20:09:06	160.5943	287.9606	723.9811401367188 0.0	1172.5360401367188	1275361746936
2010-05-31T20:09:07	153.7605	287.9606	724.012939453125 0.0	1165.734039453125	1275361747936
2010-05-31T20:09:08	179.68767676767675	287.9606	724.0452880859375 0.0	1191.6935648536141	1275361748937
2010-05-31T20:09:09	116.1746	287.9606	720.0 0.0	1124.1352	1275361749939
2010-05-31T20:09:10	197.64421568627452	287.9606	723.9771728515625 0.0	1209.5819885378369	1275361750938
2010-05-31T20:09:11	280.48808080808084	287.9606	723.9459228515625 0.0	1292.3946036596433	1275361751938
2010-05-31T20:09:12	108.25821782178218	287.9606	720.0 0.0	1116.218817821782	1275361752939
2010-05-31T20:09:13	184.5126	287.9606	723.9811401367188 0.0	1196.4543401367187	1275361753938
2010-05-31T20:09:14	191.34640000000002	287.9606	724.0169677734375 0.0	1203.3239677734375	1275361754939
2010-05-31T20:09:15	197.21818181818182	287.9606	724.012939453125 0.0	1209.191721271307	1275361755940
2010-05-31T20:09:16	122.71353535353536	287.9606	723.9322509765625 0.0	1134.6063863300978	1275361756941
2010-05-31T20:09:17	160.79529411764707	287.9606	720.1006469726563 0.0	1168.8565410903034	1275361757942
2010-05-31T20:09:18	160.5943	287.9606	723.9850463867188 0.0	1172.5399463867188	1275361758941
2010-05-31T20:09:19	229.9564	287.9606	724.012939453125 0.0	1241.929939453125	1275361759941
2010-05-31T20:09:20	130.164	287.9606	724.0452880859375 0.0	1142.1698880859376	1275361760941
2010-05-31T20:09:21	200.18202020202023	287.9606	720.0 0.0	1208.1426202020202	1275361761944
2010-05-31T20:09:22	162.38732673267327	287.9606	723.9811401367188 0.0	1174.3290668693921	1275361762943
2010-05-31T20:09:23	157.1774	287.9606	724.012939453125 0.0	1169.150939453125	1275361763943
2010-05-31T20:09:24	199.5848	287.9606	723.641845703125 0.0	1211.187245703125	1275361764944
2010-05-31T20:09:25	118.40742574257426	287.9606	720.0 0.0	1126.3680257425742	1275361765944
2010-05-31T20:09:26	160.5943	287.9606	723.9811401367188 0.0	1172.5360401367188	1275361766945
2010-05-31T20:09:27	169.11929292929293	287.9606	724.012939453125 0.0	1181.0928323824178	1275361767945
2010-05-31T20:09:28	152.23811881188118	287.9606	724.0169677734375 0.0	1164.2156865853187	1275361768945
2010-05-31T20:09:29	162.15717171717174	287.9606	724.037109375 0.0	1174.1548810921718	1275361769946
2010-05-31T20:09:30	147.3956862745098	287.9606	720.0 0.0	1155.3562862745098	1275361770947
2010-05-31T20:09:31	266.5182	287.9606	723.9811401367188 0.0	1278.4599401367186	1275361771948
2010-05-31T20:09:32	149.00929292929294	287.9606	724.029052734375 0.0	1160.9989456636679	1275361772949
2010-05-31T20:09:33	116.1746	287.9606	720.0 0.0	1124.1352	1275361773949
2010-05-31T20:09:34	186.06881188118814	287.9606	723.9811401367188 0.0	1198.0105520179068	1275361774948
2010-05-31T20:09:35	157.1774	287.9606	724.0169677734375 0.0	1169.1549677734374	1275361775949
2010-05-31T20:09:36	190.9072	287.9606	724.0089111328125 0.0	1202.8767111328125	1275361776950
2010-05-31T20:09:37	82.83393939393939	287.9606	720.0 0.0	1090.7945393939394	1275361777951
2010-05-31T20:09:38	177.6788	287.9606	723.9811401367188 0.0	1189.6205401367188	1275361778952
2010-05-31T20:09:39	184.5126	287.9606	724.0169677734375 0.0	1196.4901677734374	1275361779952
2010-05-31T20:09:40	199.5848	287.9606	724.012939453125 0.0	1211.558339453125	1275361780952
2010-05-31T20:09:41	234.2952	287.9606	722.8851318359375 0.0	1245.1409318359374	1275361781953
2010-05-31T20:09:42	123.0084	287.9606	721.0958862304688 0.0	1132.0648862304688	1275361782954
2010-05-31T20:09:43	61.5042	287.9606	720.0 0.0	1069.4648	1275361783955
2010-05-31T20:09:44	61.5042	287.9606	38.55400085449219 0.0	388.01880085449216	1275361784956
2010-05-31T20:09:45	69.02828282828283	287.9606	38.55400085449219 0.0	395.542883682775	1275361785955
