#Time	CPU	LCD	Wifi	threeg	total	time_in_ms
2010-05-31T18:40:57	189.18172564874087	287.9606	0.0 10.0	487.1423256487409	1275356457014
2010-05-31T18:40:58	429.8625925925926	287.9606	0.0 10.0	727.8231925925926	1275356458014
2010-05-31T18:40:59	165.66787878787878	287.9606	0.0 10.0	463.62847878787875	1275356459014
2010-05-31T18:41:00	141.5079797979798	287.9606	0.0 10.0	439.4685797979798	1275356460016
2010-05-31T18:41:01	232.3492	287.9606	0.0 10.0	530.3098	1275356461016
2010-05-31T18:41:02	82.0056	287.9606	0.0 10.0	379.9662	1275356462021
2010-05-31T18:41:03	179.1247706422018	287.9606	0.0 401.0	868.0853706422018	1275356463023
2010-05-31T18:41:04	73.2192857142857	287.9606	0.0 570.0	931.1798857142858	1275356464024
2010-05-31T18:41:05	165.66787878787878	287.9606	0.0 570.0	1023.6284787878787	1275356465024
2010-05-31T18:41:06	50.7460396039604	287.9606	0.0 570.0	908.7066396039604	1275356466219
2010-05-31T18:41:07	138.05656565656565	287.9606	0.0 570.0	996.0171656565657	1275356467178
2010-05-31T18:41:08	191.34640000000002	287.9606	0.0 570.0	1049.307	1275356468178
2010-05-31T18:41:09	136.676	287.9606	0.0 570.0	994.6366	1275356469180
2010-05-31T18:41:10	37.213762376237625	287.9606	0.0 570.0	895.1743623762377	1275356470196
2010-05-31T18:41:11	64.9211	287.9606	0.0 401.0	753.8817	1275356471193
2010-05-31T18:41:12	276.1054545454545	287.9606	0.0 401.0	965.0660545454546	1275356472194
2010-05-31T18:41:13	433.88	287.9606	0.0 401.0	1122.8406	1275356473350
2010-05-31T18:41:14	433.88	287.9606	0.0 10.0	731.8406	1275356474300
2010-05-31T18:41:15	192.8349504950495	287.9606	0.0 401.0	881.7955504950495	1275356475300
2010-05-31T18:41:16	308.0548	287.9606	0.0 570.0	1166.0154	1275356476300
2010-05-31T18:41:17	433.88	287.9606	0.0 570.0	1291.8406	1275356477301
2010-05-31T18:41:18	433.88	287.9606	0.0 570.0	1291.8406	1275356478302
2010-05-31T18:41:19	337.4622222222222	287.9606	0.0 570.0	1195.4228222222223	1275356479302
2010-05-31T18:41:20	433.88	287.9606	0.0 570.0	1291.8406	1275356480303
2010-05-31T18:41:21	420.99247524752474	287.9606	0.0 570.0	1278.9530752475248	1275356481303
2010-05-31T18:41:22	363.7579797979798	287.9606	0.0 570.0	1221.7185797979798	1275356482303
2010-05-31T18:41:23	433.88	287.9606	0.0 570.0	1291.8406	1275356483304
2010-05-31T18:41:24	267.2624752475248	287.9606	0.0 570.0	1125.2230752475248	1275356484304
2010-05-31T18:41:25	433.88	287.9606	0.0 570.0	1291.8406	1275356485304
2010-05-31T18:41:26	433.88	287.9606	0.0 570.0	1291.8406	1275356486305
2010-05-31T18:41:27	363.7579797979798	287.9606	0.0 570.0	1221.7185797979798	1275356487304
2010-05-31T18:41:28	433.88	287.9606	0.0 570.0	1291.8406	1275356488305
2010-05-31T18:41:29	433.88	287.9606	0.0 570.0	1291.8406	1275356489306
2010-05-31T18:41:30	355.7816	287.9606	0.0 570.0	1213.7422000000001	1275356490306
2010-05-31T18:41:31	433.88	287.9606	0.0 570.0	1291.8406	1275356491307
2010-05-31T18:41:32	433.88	287.9606	0.0 570.0	1291.8406	1275356492307
2010-05-31T18:41:33	373.1368	287.9606	0.0 570.0	1231.0974	1275356493307
2010-05-31T18:41:34	433.88	287.9606	0.0 570.0	1291.8406	1275356494307
2010-05-31T18:41:35	433.88	287.9606	0.0 570.0	1291.8406	1275356495323
2010-05-31T18:41:36	347.9631683168317	287.9606	0.0 570.0	1205.9237683168317	1275356496319
2010-05-31T18:41:37	433.88	287.9606	0.0 570.0	1291.8406	1275356497320
2010-05-31T18:41:38	433.88	287.9606	0.0 570.0	1291.8406	1275356498320
2010-05-31T18:41:39	347.104	287.9606	0.0 570.0	1205.0646	1275356499321
2010-05-31T18:41:40	433.88	287.9606	0.0 570.0	1291.8406	1275356500320
2010-05-31T18:41:41	433.88	287.9606	0.0 570.0	1291.8406	1275356501321
2010-05-31T18:41:42	394.43636363636364	287.9606	0.0 570.0	1252.3969636363636	1275356502321
2010-05-31T18:41:43	433.88	287.9606	0.0 570.0	1291.8406	1275356503321
2010-05-31T18:41:44	304.1041	287.9606	0.0 570.0	1162.0647	1275356504322
2010-05-31T18:41:45	420.7321212121212	287.9606	0.0 570.0	1278.6927212121213	1275356505322
2010-05-31T18:41:46	433.88	287.9606	0.0 570.0	1291.8406	1275356506325
2010-05-31T18:41:47	398.8189898989899	287.9606	0.0 570.0	1256.7795898989898	1275356507324
2010-05-31T18:41:48	433.88	287.9606	0.0 570.0	1291.8406	1275356508325
2010-05-31T18:41:49	433.88	287.9606	0.0 570.0	1291.8406	1275356509327
2010-05-31T18:41:50	385.6711111111111	287.9606	0.0 570.0	1243.6317111111111	1275356510326
2010-05-31T18:41:51	433.88	287.9606	0.0 570.0	1291.8406	1275356511326
2010-05-31T18:41:52	433.88	287.9606	0.0 570.0	1291.8406	1275356512326
2010-05-31T18:41:53	377.4756	287.9606	0.0 570.0	1235.4362	1275356513327
2010-05-31T18:41:54	433.88	287.9606	0.0 570.0	1291.8406	1275356514327
2010-05-31T18:41:55	360.1204	287.9606	0.0 570.0	1218.0810000000001	1275356515328
2010-05-31T18:41:56	433.88	287.9606	0.0 570.0	1291.8406	1275356516328
2010-05-31T18:41:57	433.88	287.9606	0.0 570.0	1291.8406	1275356517329
2010-05-31T18:41:58	356.55485148514856	287.9606	0.0 570.0	1214.5154514851486	1275356518329
2010-05-31T18:41:59	433.88	287.9606	0.0 570.0	1291.8406	1275356519329
2010-05-31T18:42:00	433.88	287.9606	0.0 570.0	1291.8406	1275356520331
2010-05-31T18:42:01	346.22747474747473	287.9606	0.0 570.0	1204.1880747474747	1275356521330
